# Mn1, Mn2, Mch1, Mch2, N_Phases, N_Transitions, Trans_Type, Tcrit, Tnuc, high_H10, high_H20, high_H21, high_H30, high_H31, low_H10, low_H20, low_H21, low_H30, low_H31, Delta_E, Action, Action/Tnuc, Beta, Alpha, V_Jouget, Wall_speed, kcol, kf, fpeak_col, peak_col, fpeak_sw, peak_sw, fpeak_turb, peak_turb
9.508626110114233754e+00,9.349543865983310553e+00,1.118033988749894903e+00,1.500000000000000000e+00,1.778279410038923061e+02,2.999999999999985789e+00,3.500000000000000000e+00,-9.999999999999997780e-01,-5.773263641309809235e-05,2.912430209760484296e-03,4.286859547527304380e-03,-5.714049115564965111e-05,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.522515741756976695e+02,1.522445323622495721e+02,1.598253739548011480e-04,1.268230494127534861e-04,1.549443294619944284e-03,-6.767152351773891069e-04,-2.447994862086983175e-03,1.313380638940649803e+01,1.313182353644535283e+01,-4.713503109769459978e-03,1.310090248838772808e+01,-2.390841217871891855e-03,4.603959966720581055e+06,2.047668031096046252e+04,1.344986252920951699e+02,5.365745153530144133e+06,5.524434506828407472e-05,5.833870283530470102e-01,9.499999999999999556e-01,1.388053002459673294e-03,7.560756861831680259e-05,3.240045012782210051e+03,2.379622251544576821e-34,1.651694500650950488e+02,8.008325113947814851e-30,2.347144816714508586e+00,3.327927822222190204e-39
9.508626110114233754e+00,9.349543865983310553e+00,1.500000000000000000e+00,1.118033988749894903e+00,1.778279410038923061e+02,2.999999999999985789e+00,3.500000000000000000e+00,9.999999999999997780e-01,-5.773263641309809235e-05,2.912430209760484296e-03,4.286859547527304380e-03,5.714049115564965111e-05,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.522515741044509525e+02,1.522444407168173370e+02,3.369406803771143964e-03,2.588495068164248887e-04,-2.734456248802940616e-03,5.260735410969753344e-04,-1.838546886971141429e-03,1.313475835810314507e+01,1.313524462902635292e+01,1.302101050619209471e-02,1.310703108711796716e+01,6.124006918120637223e-03,4.606408869682312012e+06,1.999483978100826425e+04,1.313337924647095463e+02,5.169280808940881863e+06,5.524536464235166343e-05,5.833870837633280404e-01,9.499999999999999556e-01,1.388066174631301473e-03,7.560896331572032256e-05,3.121410343459418982e+03,2.564083285135247754e-34,1.591217491802626398e+02,8.313304051862203929e-30,2.261203804140574203e+00,3.585962837026811662e-39
9.508626110114233754e+00,9.349543865983310553e+00,1.369306393762915297e+00,1.695582495781317034e+00,1.778279410038923061e+02,2.999999999999985789e+00,4.750000000000000000e+00,-1.000000000000000000e+00,-7.835143513206169869e-05,2.891811411041520039e-03,4.266240748808340991e-03,-5.714049115564966467e-05,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.521768346462232557e+02,1.521700684604293485e+02,-9.757656028286580512e-04,3.407288227374230516e-04,2.311302332576868276e-03,-3.340874761737865463e-04,-2.657312073182141986e-03,1.313106524629882088e+01,1.313063666678043262e+01,1.356286070986931214e-02,1.309876344353259370e+01,8.556603070539708922e-03,4.597321161233901978e+06,2.224379395494632263e+04,1.461771962120832598e+02,6.079226209022991359e+06,5.536817125045389709e-05,5.833937540968532343e-01,9.499999999999999556e-01,1.389651909532059471e-03,7.577695298158877105e-05,3.669077093304224491e+03,1.866448657013746475e-34,1.870404402891645361e+02,7.132006963831097379e-30,2.657943098846021535e+00,2.615927476595855570e-39
9.508626110114233754e+00,9.349543865983310553e+00,1.695582495781317034e+00,1.369306393762915297e+00,1.778279410038923061e+02,2.999999999999985789e+00,4.750000000000000000e+00,1.000000000000000000e+00,-7.835143513206169869e-05,2.891811411041520039e-03,4.266240748808340991e-03,5.714049115564966467e-05,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.521768346524627304e+02,1.521695499871157438e+02,-1.684494709515282386e-03,4.401768010568122679e-05,-2.437786110106363643e-03,-1.237735796872444123e-03,3.174677732022382695e-03,1.314975911168907530e+01,1.314961293029431211e+01,-5.887746664646986879e-03,1.311995998310857203e+01,7.114794784175535076e-03,4.611036836860656738e+06,1.941438216541185830e+04,1.275838836814308905e+02,4.908138872135604732e+06,5.536784375344712937e-05,5.833937363185546232e-01,9.499999999999999556e-01,1.389647682952334156e-03,7.577650499213781543e-05,2.962264921451499504e+03,2.863328603586912171e-34,1.510089107074248886e+02,8.833502732789061999e-30,2.145916099526564480e+00,4.013084920675759669e-39
9.561065343461791599e+00,9.295911493874397635e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.778279410038923061e+02,5.000000000000014211e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.649503897517088304e-05,2.992373543453388188e-03,4.270038540582766357e-03,-5.714049115564966467e-05,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.561065343461791599e+00,9.295911493874397635e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.778279410038923061e+02,5.000000000000014211e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.649503897517088304e-05,2.992373543453388188e-03,4.270038540582766357e-03,5.714049115564966467e-05,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.529027867856301555e+02,1.528961406849931564e+02,7.201047020480973388e-04,-4.960884974085033811e-04,6.972444919937231811e-05,-3.128547573849911460e-04,-6.212185577586397172e-04,1.304303675094681125e+01,1.304237615011281903e+01,-4.242424015484720125e-03,1.301320981074196936e+01,-1.615341463049894174e-03,4.586738102804183960e+06,2.102297657006331428e+04,1.374984121631706557e+02,5.872290147202077322e+06,5.417096290219876277e-05,5.833284043115462003e-01,9.499999999999999556e-01,1.374121334194824441e-03,7.413925472562975217e-05,3.561093087176822337e+03,1.872188370582236409e-34,1.815356837695711647e+02,6.765322498988929339e-30,2.579717611462326587e+00,2.568876601667257950e-39
9.561065343461791599e+00,9.295911493874397635e+00,1.870828693386970665e+00,1.581138830084189761e+00,1.778279410038923061e+02,5.000000000000014211e+00,6.000000000000000000e+00,9.999999999999995559e-01,-9.897023385102529148e-05,2.909898348577534197e-03,4.187563345706911931e-03,5.714049115564964434e-05,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.521210708074949878e+02,1.521143044804022963e+02,5.176868602454620801e-05,-1.794591862276832079e-03,2.803134648479681940e-04,-2.060725465250452110e-03,7.093307621543008118e-04,1.313646530959945480e+01,1.313699617625144356e+01,-3.151592629993231996e-03,1.310552994514643110e+01,-6.068149627786080177e-03,4.597736573749542236e+06,2.239477206025860869e+04,1.472233143145577685e+02,6.120129426785342395e+06,5.545913898631156709e-05,5.833986902589950452e-01,9.499999999999999556e-01,1.390825455411480926e-03,7.590138941555847846e-05,3.692410351671916033e+03,1.850761489687623548e-34,1.882299118667550886e+02,7.131000042789097085e-30,2.674846116001255769e+00,2.598077353371104601e-39
3.974467046138626358e+01,3.978239346852058844e+01,0.000000000000000000e+00,1.000000000000000000e+00,3.162277660168379043e+03,-2.999999999999772626e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.649503897517088304e-05,5.218228224425440487e-02,7.817101880054923291e-02,-5.714049115564966467e-05,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.514821107527687616e+02,1.514751193259189392e+02,5.109119078064174827e-05,-6.770100906666333515e-05,-7.310753151703748543e-05,6.225406344927770976e-05,-1.149040311485639626e-04,1.315150960482262477e+01,1.315154586658502467e+01,1.449299690604877568e-03,1.314976735180966472e+01,2.136061099206985371e-03,4.619273117824554443e+06,2.150626382629413274e+04,1.419788538342097866e+02,5.680176149219755083e+06,5.649448496805270048e-05,5.834545852523530529e-01,9.499999999999999556e-01,1.404118618024524775e-03,7.731764688906742381e-05,3.412576568123519337e+03,2.272350690869995943e-34,1.739646803789262606e+02,8.273171146946707468e-30,2.472129668542635716e+00,3.247674156878400528e-39
3.974467046138626358e+01,3.978239346852058844e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.162277660168379043e+03,-2.999999999999772626e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.649503897517088304e-05,5.218228224425440487e-02,7.817101880054923291e-02,5.714049115564966467e-05,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.514821104774489129e+02,1.514749965101298130e+02,-2.492284684851519779e-04,2.817683821250818732e-03,9.482665753812910244e-04,-1.429090453764743059e-03,1.199534132685564018e-04,1.315593907661741291e+01,1.315637833969238102e+01,-2.359536950962648981e-05,1.315456701840035514e+01,1.073595274521094546e-04,4.622555715614318848e+06,2.082720961932091086e+04,1.374960231006052709e+02,5.401401000403366983e+06,5.649673127471937703e-05,5.834547059577974704e-01,9.499999999999999556e-01,1.404147333468260721e-03,7.732071960618914250e-05,3.245089423212281417e+03,2.513265794078384782e-34,1.654266015840864839e+02,8.701546476108316092e-30,2.350799075142281147e+00,3.592131842463602902e-39
3.974467046138626358e+01,3.978239346852058844e+01,7.905694150420948807e-01,1.274754878398196123e+00,3.162277660168379043e+03,-2.999999999999772626e+00,2.250000000000000000e+00,-9.999999999999996669e-01,-3.711383769413448600e-05,5.216166344553544582e-02,7.815040000183026692e-02,-5.714049115564964434e-05,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.509516143776780837e+02,1.509440643128783961e+02,3.861798416732871409e-05,3.603050016851688450e-03,3.133378286430688877e-05,2.888527211816970756e-04,4.185410579756190189e-04,1.323143092073258664e+01,1.323128329383748714e+01,-1.653319477387786844e-04,1.322965303694035200e+01,8.816491383866812662e-05,4.637269167200088501e+06,1.990213874314560235e+04,1.318510855908334634e+02,4.850160451565603726e+06,5.738440463374388129e-05,5.835022167529810844e-01,9.499999999999999556e-01,1.415452950685886554e-03,7.853495812902733404e-05,2.903697982819014214e+03,3.267720575200643259e-34,1.480233135914091633e+02,1.031386311848657620e-29,2.103489193141077518e+00,4.741628250014039798e-39
3.974467046138626358e+01,3.978239346852058844e+01,1.274754878398196123e+00,7.905694150420948807e-01,3.162277660168379043e+03,-2.999999999999772626e+00,2.250000000000000000e+00,9.999999999999996669e-01,-3.711383769413448600e-05,5.216166344553544582e-02,7.815040000183026692e-02,5.714049115564964434e-05,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.509516148599944074e+02,1.509444460617670529e+02,1.029662792050094981e-04,-1.600921020308294755e-04,-1.706910610138992783e-04,-1.776861494739920006e-04,7.164328696333597092e-04,1.321729504451409376e+01,1.321739410893093236e+01,-2.429229601191521676e-03,1.321567795019985070e+01,-1.066667105840285413e-03,4.627492512990951538e+06,2.189629647981451126e+04,1.450619552497775260e+02,5.637360017812077887e+06,5.738545013859351417e-05,5.835022724914999959e-01,9.499999999999999556e-01,1.415466217618794719e-03,7.853638825458842689e-05,3.374987791543323510e+03,2.418964796141812748e-34,1.720484978777950289e+02,8.874284330753152333e-30,2.444899706684455776e+00,3.510102616278874947e-39
3.974467046138626358e+01,3.978239346852058844e+01,1.118033988749894903e+00,1.500000000000000000e+00,3.162277660168379043e+03,-2.999999999999772626e+00,3.500000000000000000e+00,-9.999999999999997780e-01,-5.773263641309809235e-05,5.214104464681647289e-02,7.812978120311131480e-02,-5.714049115564965111e-05,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.508348308472915278e+02,1.508275938161406486e+02,1.021603205166342083e-03,4.947586848331026431e-04,-5.120680325593704191e-04,4.186829235869340103e-04,-9.979400620463607825e-04,1.323305946910094733e+01,1.323268706546004836e+01,-1.614257223566069538e-03,1.323122105749278532e+01,-3.473189064887834045e-03,4.629966082046508789e+06,2.181600648539304893e+04,1.446420110101791749e+02,5.560844681029273197e+06,5.758140732781903324e-05,5.835127104184790747e-01,9.499999999999999556e-01,1.417950805244970382e-03,7.880443387820614920e-05,3.326602158542815687e+03,2.511791950970303267e-34,1.695819184438004754e+02,9.119868935141216127e-30,2.409848314727689900e+00,3.656874672936977007e-39
3.974467046138626358e+01,3.978239346852058844e+01,1.500000000000000000e+00,1.118033988749894903e+00,3.162277660168379043e+03,-2.999999999999772626e+00,3.500000000000000000e+00,9.999999999999997780e-01,-5.773263641309809235e-05,5.214104464681647289e-02,7.812978120311131480e-02,5.714049115564965111e-05,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.508348309301228483e+02,1.508274831916572793e+02,2.006427726568000072e-03,-1.162453734054875293e-04,-1.521462004982587594e-03,-2.460769705034078665e-03,-1.482950676251691387e-04,1.323698180468490193e+01,1.323702779226303683e+01,1.581344558374185257e-04,1.323529829479444508e+01,2.981807728566722633e-04,4.632835600914001465e+06,2.121490828288753619e+04,1.406567810717204736e+02,5.322389472945181653e+06,5.758164462630175647e-05,5.835127230476128135e-01,9.499999999999999556e-01,1.417953811587582521e-03,7.880475847325098878e-05,3.183951420838997365e+03,2.741935992819518137e-34,1.623099380222421360e+02,9.528616926158851149e-30,2.306509645579230217e+00,3.991953380006392740e-39
3.974467046138626358e+01,3.978239346852058844e+01,1.369306393762915297e+00,1.695582495781317034e+00,3.162277660168379043e+03,-2.999999999999772626e+00,4.750000000000000000e+00,-1.000000000000000000e+00,-7.835143513206169869e-05,5.212042584809751383e-02,7.810916240439234881e-02,-5.714049115564966467e-05,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.507597434462064143e+02,1.507521910058131880e+02,6.018584092727865967e-04,1.664930190672444859e-03,-9.165421831871670491e-04,-9.846646910026081098e-04,1.425966075777404833e-03,1.325280689648173649e+01,1.325278318601788108e+01,2.658177391833352614e-04,1.325123787861592639e+01,2.099500235869644204e-04,4.638499990543365479e+06,2.034900525799881143e+04,1.349831476559709245e+02,4.959119921107258648e+06,5.770782573777617151e-05,5.835194347418787286e-01,9.499999999999999556e-01,1.419551577207934026e-03,7.897735851237375909e-05,2.965155955971540152e+03,3.179367736316615951e-34,1.511562884691259114e+02,1.031652455583188959e-29,2.148010415087577840e+00,4.638644075042063599e-39
3.974467046138626358e+01,3.978239346852058844e+01,1.695582495781317034e+00,1.369306393762915297e+00,3.162277660168379043e+03,-2.999999999999772626e+00,4.750000000000000000e+00,1.000000000000000000e+00,-7.835143513206169869e-05,5.212042584809751383e-02,7.810916240439234881e-02,5.714049115564966467e-05,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.507597435269456980e+02,1.507522274904763719e+02,-2.161285532008971801e-03,-4.996722343063748082e-04,1.354283073736250792e-04,1.782379191183349485e-03,-2.738116893776318221e-03,1.325178918440525599e+01,1.325140307851508403e+01,-3.127597616579166385e-03,1.324966674172899239e+01,-1.725552056483379594e-03,4.637576824665069580e+06,2.053103764758120451e+04,1.361906088510581583e+02,5.029417091136495583e+06,5.770707276925622571e-05,5.835193947127743641e-01,9.499999999999999556e-01,1.419542047652423006e-03,7.897632854615496017e-05,3.007188753105737305e+03,3.090989384439193220e-34,1.532990161040706028e+02,1.017179767509150817e-29,2.178459702531528652e+00,4.509644468893016876e-39
3.974467046138626358e+01,3.978239346852058844e+01,1.581138830084189761e+00,1.870828693386970665e+00,3.162277660168379043e+03,-2.999999999999772626e+00,6.000000000000000000e+00,-9.999999999999995559e-01,-9.897023385102529148e-05,5.209980704937855478e-02,7.808854360567338282e-02,-5.714049115564964434e-05,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.507035023405526601e+02,1.506958601104511786e+02,-1.219279624640834479e-04,7.679142981055531484e-05,-1.301511396574716846e-04,-1.337460406798233776e-04,1.608608374070410029e-05,1.326272479546241989e+01,1.326216477072016531e+01,1.077805762201549121e-04,1.326042481160887476e+01,1.665993334720986441e-04,4.641086264724731445e+06,2.004539051580710293e+04,1.330188533455067272e+02,4.824627652223188430e+06,5.780041310776865102e-05,5.835243548355356635e-01,9.499999999999999556e-01,1.420722914410526378e-03,7.910400630545013332e-05,2.883662438419905357e+03,3.375446108998898974e-34,1.470019512840645746e+02,1.067230815021775534e-29,2.088975097194601283e+00,4.932383079638239238e-39
